sample_id	Chromosome	Start_Position	Rating	Mean_Rating	All_Rating
Reddy_2211T	6	134495695	4	4	4
Reddy_2234T	6	134495700	4	4	4
Reddy_2600T	6	134495703	3	3	3
Reddy_2217T	6	134495705	4	4	4
Reddy_3644T	6	134495712	4	4	4
Reddy_1008T	6	134495713	4	4	4
Reddy_2153T	6	134495724	3	3	3
Reddy_2608T	6	134495724	3	3	3
Reddy_2666T	6	134495724	4	4	4
Reddy_2873T	6	134495724	2	2	2
Reddy_3474T	6	134495724	4	4	4
Reddy_3852T	6	135511014	3	3	3
Reddy_3783T	6	135513502	4	4	4
Reddy_2680T	6	135513506	4	4	4
Reddy_3978T	6	135516974	3	3.5	3,4
Reddy_3779T	6	135520128	4	4	4
Reddy_2190T	6	135522799	4	4	4
Reddy_2576T	6	138192517	3	3	3
Reddy_2146T	6	138192560	4	4	4
Reddy_3528T	6	138192560	4	4	4
Reddy_2533T	6	138196063	4	4	4
Reddy_2999T	6	138196134	3	3	3
Reddy_2091T	6	138196924	3	3	3
Reddy_3423T	6	138196952	3	3	3
Reddy_695T	6	138198327	2	2	2
Reddy_3667T	6	138198272	4	4	4
Reddy_3826T	6	138198320	3	3	3
Reddy_3875T	6	138199649	4	4	4
Reddy_3876T	6	138199649	4	4	4
Reddy_2952T	6	138199816	4	4	4
Reddy_3706T	6	138200050	4	4	4
Reddy_2788T	6	138200170	3	3	3
Reddy_3924T	6	138200263	3	3	3
Reddy_2234T	6	138200263	5	5	5
Reddy_2792T	6	138200446	4	4	4
Reddy_3845T	6	138201332	4	4	4
Reddy_2663T	6	138201384	3	3	3
Reddy_2678T	6	138202384	3	3	3
Reddy_2779T	6	138202433	3	3	3
Reddy_3925T	6	14118192	4	4	4
Reddy_3932T	6	14118192	4	4	4
Reddy_3925T	6	14118247	4	4	4
Reddy_3936T	6	14118250	3	3	3
Reddy_695T	6	14118250	2	2	2
Reddy_2487T	6	14118181	4	4	4
Reddy_3684T	6	14118181	4	4	4
Reddy_3644T	6	14118187	4	4	4
Reddy_2616T	6	14118192	4	4	4
Reddy_2727T	6	14118192	4	4	4
Reddy_2824T	6	14118192	4	4	4
Reddy_3385T	6	14118192	4	4	4
Reddy_3551T	6	14118192	4	4	4
Reddy_2680T	6	14118204	4	4	4
Reddy_2166T	6	14118219	4	4	4
Reddy_2996T	6	14118219	4	4	4
Reddy_2137T	6	14118243	4	4	4
Reddy_3551T	6	14118247	4	4	4
Reddy_3872T	6	14118259	4	4	4
Reddy_3856T	6	14118260	4	4	4
Reddy_3837T	6	14118261	3	3	3
Reddy_3385T	6	14118264	4	4	4
Reddy_2917T	6	14118267	4	4	4
Reddy_2616T	6	14118270	4	4	4
Reddy_2917T	6	14118270	4	4	4
Reddy_2901T	6	14118276	3	3	3
Reddy_2241T	6	14118289	4	4	4
Reddy_3636T	6	14131820	5	5	5
Reddy_704T	6	14133925	4	4	4
Reddy_3528T	6	157099511	3	3	3
Reddy_2775T	6	157099928	3	3	3
Reddy_2076T	6	157100595	4	4	4
Reddy_2163T	6	157150370	5	5	5
Reddy_3811T	6	157256660	4	4	4
Reddy_2479T	6	157469944	5	5	5
Reddy_3898T	6	157495172	5	5	5
Reddy_3898T	6	157517337	4	4	4
Reddy_3935T	6	157522080	2	2	2
Reddy_3644T	6	157525119	3	3	3
Reddy_2624T	6	157527679	2	2	2
Reddy_3560T	6	157527761	4	4	4
Reddy_2298T	6	157527809	4	4	4
Reddy_3923T	6	157528829	3	3	3
Reddy_2222T	6	26123759	4	4	4
Reddy_2950T	6	26123770	4	4	4
Reddy_3684T	6	26123771	4	4	4
Reddy_684T	6	26123878	4	4	4
Reddy_2628T	6	26123874	4	4	4
Reddy_2270T	6	26123878	4	4	4
Reddy_2237T	6	26123881	4	4	4
Reddy_3750T	6	26123903	4	4	4
Reddy_2473T	6	26123904	4	4	4
Reddy_2616T	6	26123916	5	5	5
Reddy_3728T	6	26123916	3	3	3
Reddy_2894T	6	26123934	5	5	5
Reddy_3776T	6	26123951	4	4	4
Reddy_2764T	6	26123968	4	4	4
Reddy_3385T	6	26123982	4	4	4
Reddy_3532T	6	26124012	4	4	4
Reddy_2788T	6	26124018	4	4	4
Reddy_2999T	6	26124126	4	4	4
Reddy_3901T	6	26156644	3	3	3
Reddy_3887T	6	26156662	4	4	4
Reddy_3872T	6	26156689	4	4	4
Reddy_2616T	6	26156706	4	4	4
Reddy_2220T	6	26156715	4	4	4
Reddy_2690T	6	26156722	4	4	4
Reddy_3654T	6	26156745	4	4	4
Reddy_3831T	6	26156745	4	4	4
Reddy_2542T	6	26156757	5	5	5
Reddy_2594T	6	26156757	4	4	4
Reddy_2727T	6	26156757	4	4	4
Reddy_3637T	6	26156757	4	4	4
Reddy_2832T	6	26156764	4	4	4
Reddy_2125T	6	26156787	5	5	5
Reddy_2133T	6	26156787	4	4	4
Reddy_2087T	6	26156811	4	4	4
Reddy_2603T	6	26156811	4	4	4
Reddy_2768T	6	26156811	4	4	4
Reddy_2949T	6	26156811	4	4	4
Reddy_3594T	6	26156811	4	4	4
Reddy_3636T	6	26156811	3	3	3
Reddy_2148T	6	26156812	4	4	4
Reddy_2156T	6	26156812	4	4	4
Reddy_2713T	6	26156812	4	4	4
Reddy_3476T	6	26156812	4	4	4
Reddy_3909T	6	26156812	3	3	3
Reddy_2898T	6	26156815	4	4	4
Reddy_3684T	6	26156823	5	5	5
Reddy_2115T	6	26156854	4	4	4
Reddy_3971T	6	26156929	3	3	3
Reddy_3833T	6	26156865	5	5	5
Reddy_3842T	6	26156890	4	4	4
Reddy_695T	6	26156970	2	2	2
Reddy_2936T	6	26156898	4	4	4
Reddy_2832T	6	26156907	4	4	4
Reddy_3503T	6	26156907	3	3	3
Reddy_1016T	6	26156911	4	4	4
Reddy_3401T	6	26156920	4	4	4
Reddy_2485T	6	26156926	4	4	4
Reddy_3693T	6	26156926	4	4	4
Reddy_2827T	6	26156929	4	4	4
Reddy_2838T	6	26156929	5	5	5
Reddy_3385T	6	26156929	4	4	4
Reddy_3745T	6	26156929	4	4	4
Reddy_3918T	6	26157012	3	3	3
Reddy_658T	6	26157013	3	3	3
Reddy_2839T	6	26156942	4	4	4
Reddy_3417T	6	26156942	4	4	4
Reddy_2201T	6	26156959	3	3	3
Reddy_3712T	6	26156959	4	4	4
Reddy_2150T	6	26156965	4	4	4
Reddy_2469T	6	26156965	4	4	4
Reddy_2763T	6	26156965	4	4	4
Reddy_2095T	6	26156970	4	4	4
Reddy_3750T	6	26156970	3	3	3
Reddy_3882T	6	26156970	4	4	4
Reddy_2950T	6	26156973	4	4	4
Reddy_2529T	6	26156976	4	4	4
Reddy_3389T	6	26156976	4	4	4
Reddy_3842T	6	26156976	4	4	4
Reddy_2707T	6	26156982	4	4	4
Reddy_2153T	6	26156985	3	3	3
Reddy_2217T	6	26156985	4	4	4
Reddy_2950T	6	26156985	3	3	3
Reddy_3401T	6	26156985	4	4	4
Reddy_3834T	6	26156985	3	3	3
Reddy_2950T	6	26157009	4	4	4
Reddy_2901T	6	26157012	3	3	3
Reddy_2522T	6	26157013	5	5	5
Reddy_3833T	6	26157025	4	4	4
Reddy_2121T	6	26157039	4	4	4
Reddy_2687T	6	26157039	4	4	4
Reddy_3433T	6	26157039	3	3	3
Reddy_2125T	6	26157075	3	3	3
Reddy_2133T	6	26157075	4	4	4
Reddy_2950T	6	26157079	3	3	3
Reddy_2838T	6	26157099	5	5	5
Reddy_1016T	6	26157108	3	3	3
Reddy_3664T	6	26157108	4	4	4
Reddy_2043T	6	26157109	3	3	3
Reddy_2459T	6	26157109	4	4	4
Reddy_2777T	6	26157109	4	4	4
Reddy_2779T	6	26157109	3	3	3
Reddy_3620T	6	26157109	2	2	2
Reddy_3637T	6	26157109	4	4	4
Reddy_3638T	6	26157109	4	4	4
Reddy_3842T	6	26157109	4	4	4
Reddy_3872T	6	26157111	5	5	5
Reddy_2522T	6	26157118	4	4	4
Reddy_3745T	6	26157118	3	3	3
Reddy_3757T	6	26157123	4	4	4
Reddy_2715T	6	26157145	4	4	4
Reddy_3482T	6	26157159	4	4	4
Reddy_3503T	6	26157186	4	4	4
Reddy_2475T	6	26157219	4	4	4
Reddy_3701T	6	26157219	2	2	2
Reddy_2089T	6	26157267	2	2	2
Reddy_3937T	6	37138355	3	3	3
Reddy_4000T	6	37138401	3	3	3
Reddy_3782T	6	37138352	3	3	3
Reddy_2128T	6	37138354	4	4	4
Reddy_2216T	6	37138354	3	3	3
Reddy_2542T	6	37138354	4	4	4
Reddy_3496T	6	37138354	4	4	4
Reddy_3872T	6	37138354	4	4	4
Reddy_2125T	6	37138355	4	4	4
Reddy_2133T	6	37138355	4	4	4
Reddy_2225T	6	37138355	4	4	4
Reddy_2281T	6	37138355	4	4	4
Reddy_2889T	6	37138355	3	3	3
Reddy_2948T	6	37138355	3	3	3
Reddy_2957T	6	37138355	3	3	3
Reddy_3496T	6	37138355	3	3	3
Reddy_3519T	6	37138355	3	3	3
Reddy_3654T	6	37138355	4	4	4
Reddy_3721T	6	37138355	3	3	3
Reddy_3779T	6	37138355	3	3	3
Reddy_3826T	6	37138355	3	3	3
Reddy_2196T	6	37138394	4	4	4
Reddy_3616T	6	37138401	3	3	3
Reddy_2957T	6	37138412	3	3	3
Reddy_2639T	6	37138419	3	3	3
Reddy_2792T	6	37138419	4	4	4
Reddy_3826T	6	37138419	3	3	3
Reddy_3933T	6	37138549	4	4	4
Reddy_3933T	6	37138560	4	4	4
Reddy_3992T	6	37138578	3	3	3
Reddy_2127T	6	37138549	3	3	3
Reddy_2481T	6	37138549	3	3	3
Reddy_2522T	6	37138549	3	3	3
Reddy_2529T	6	37138549	3	3	3
Reddy_2789T	6	37138549	3	3	3
Reddy_3482T	6	37138549	3	3	3
Reddy_3837T	6	37138549	3	3	3
Reddy_3888T	6	37138549	3	3	3
Reddy_3888T	6	37138554	3	3	3
Reddy_2270T	6	37138560	3	3	3
Reddy_2529T	6	37138560	3	3	3
Reddy_2832T	6	37138560	3	3	3
Reddy_2542T	6	37138563	3	3	3
Reddy_3590T	6	37138563	3	3	3
Reddy_3622T	6	37138563	4	4	4
Reddy_3875T	6	37138563	3	3	3
Reddy_3777T	6	37138569	3	3	3
Reddy_2577T	6	37138572	3	3	3
Reddy_2111T	6	37138578	3	3	3
Reddy_2613T	6	37138579	3	3	3
Reddy_2626T	6	37138594	4	4	4
Reddy_3785T	6	37138597	3	3	3
Reddy_2957T	6	37138600	3	3	3
Reddy_3777T	6	37138600	3	3	3
Reddy_2888T	6	37138609	3	3	3
Reddy_3552T	6	37138609	4	4	4
Reddy_2215T	6	37138630	3	3	3
Reddy_2727T	6	37138642	3	3	3
Reddy_2232T	6	37138649	3	3	3
Reddy_2163T	6	37138765	4	4	4
Reddy_2166T	6	37138769	3	3	3
Reddy_2542T	6	37138769	3	3	3
Reddy_2281T	6	37138775	4	4	4
Reddy_2903T	6	37138791	3	3	3
Reddy_3779T	6	37138794	4	4	4
Reddy_3933T	6	37138901	4	4	4
Reddy_3933T	6	37138935	5	5	5
Reddy_3933T	6	37138950	4	4	4
Reddy_3946T	6	37138950	4	4	4
Reddy_3933T	6	37138965	4	4	4
Reddy_2079T	6	37138901	4	4	4
Reddy_2262T	6	37138901	3	3	3
Reddy_2611T	6	37138901	4	4	4
Reddy_2903T	6	37138901	3	3	3
Reddy_3739T	6	37138901	4	4	4
Reddy_3824T	6	37138901	3	3	3
Reddy_3872T	6	37138901	3	3	3
Reddy_2577T	6	37138904	3	3	3
Reddy_2166T	6	37138908	2	2	2
Reddy_2211T	6	37138908	4	4	4
Reddy_2216T	6	37138908	4	4	4
Reddy_3699T	6	37138908	3	3	3
Reddy_2485T	6	37138919	5	5	5
Reddy_3711T	6	37138919	4	4	4
Reddy_3654T	6	37138944	4	4	4
Reddy_2542T	6	37138945	4	4	4
Reddy_2077T	6	37138950	3	3	3
Reddy_2081T	6	37138950	3	3	3
Reddy_2278T	6	37138950	4	4	4
Reddy_2544T	6	37138950	2	2	2
Reddy_2577T	6	37138950	3	3	3
Reddy_2784T	6	37138950	3	3	3
Reddy_2888T	6	37138950	3	3	3
Reddy_3551T	6	37138950	3	3	3
Reddy_3602T	6	37138950	3	3	3
Reddy_3826T	6	37138950	4	4	4
Reddy_3856T	6	37138950	4	4	4
Reddy_3865T	6	37138950	3	3	3
Reddy_2577T	6	37138956	3	3	3
Reddy_3819T	6	37138956	3	3	3
Reddy_3506T	6	37138961	4	4	4
Reddy_3944T	6	37139039	4	4	4
Reddy_3649T	6	37138976	5	5	5
Reddy_2808T	6	37138983	5	5	5
Reddy_3933T	6	37139063	5	5	5
Reddy_3965T	6	37139063	4	4	4
Reddy_3984T	6	37139063	3	3	3
Reddy_2081T	6	37139004	3	3	3
Reddy_2690T	6	37139004	3	3	3
Reddy_3622T	6	37139004	4	4	4
Reddy_3699T	6	37139004	3	3	3
Reddy_2095T	6	37139010	4	4	4
Reddy_2534T	6	37139010	4	4	4
Reddy_3672T	6	37139012	4	4	4
Reddy_2950T	6	37139021	4	4	4
Reddy_2542T	6	37139033	3	3	3
Reddy_2567T	6	37139033	4	4	4
Reddy_2879T	6	37139033	3	3	3
Reddy_2957T	6	37139033	4	4	4
Reddy_3602T	6	37139033	3	3	3
Reddy_3699T	6	37139033	3	3	3
Reddy_3940T	6	37139108	4	4	4
Reddy_3933T	6	37139111	4	4	4
Reddy_2542T	6	37139039	3	3	3
Reddy_2562T	6	37139039	4	4	4
Reddy_2567T	6	37139039	4	4	4
Reddy_3622T	6	37139039	3	3	3
Reddy_3637T	6	37139039	3	3	3
Reddy_3674T	6	37139039	3	3	3
Reddy_2081T	6	37139063	3	3	3
Reddy_2216T	6	37139063	4	4	4
Reddy_2234T	6	37139063	4	4	4
Reddy_2243T	6	37139063	3	3	3
Reddy_2297T	6	37139063	4	4	4
Reddy_2482T	6	37139063	4	4	4
Reddy_2544T	6	37139063	3	3	3
Reddy_2634T	6	37139063	4	4	4
Reddy_2727T	6	37139063	3	3	3
Reddy_2879T	6	37139063	3	3	3
Reddy_3408T	6	37139063	3	3	3
Reddy_3601T	6	37139063	4	4	4
Reddy_3602T	6	37139063	3	3	3
Reddy_3699T	6	37139063	4	4	4
Reddy_3711T	6	37139063	4	4	4
Reddy_3778T	6	37139063	3	3	3
Reddy_3787T	6	37139063	4	4	4
Reddy_3826T	6	37139063	4	4	4
Reddy_3933T	6	37139142	4	4	4
Reddy_3749T	6	37139069	3	3	3
Reddy_3778T	6	37139078	3	3	3
Reddy_2478T	6	37139085	4	4	4
Reddy_2727T	6	37139094	3	3	3
Reddy_2820T	6	37139097	4	4	4
Reddy_3602T	6	37139097	3	3	3
Reddy_3629T	6	37139097	4	4	4
Reddy_3674T	6	37139097	3	3	3
Reddy_3637T	6	37139136	3	3	3
Reddy_2125T	6	37139150	4	4	4
Reddy_2133T	6	37139150	4	4	4
Reddy_2210T	6	37139150	3	3	3
Reddy_2216T	6	37139150	4	4	4
Reddy_3483T	6	37139150	3	3	3
Reddy_3785T	6	37139150	3	3	3
Reddy_3826T	6	37139150	3	3	3
Reddy_829T	6	37139246	4	4	4
Reddy_2111T	6	37139180	4	4	4
Reddy_2555T	6	37139195	4	4	4
Reddy_2148T	6	37139210	4	4	4
Reddy_2156T	6	37139210	4	4	4
Reddy_2225T	6	37139210	4	4	4
Reddy_2234T	6	37139210	3	3	3
Reddy_2594T	6	37139210	4	4	4
Reddy_2652T	6	37139210	4	4	4
Reddy_2699T	6	37139210	3	3	3
Reddy_2819T	6	37139210	3	3	3
Reddy_2888T	6	37139210	3	3	3
Reddy_2948T	6	37139210	3	3	3
Reddy_3468T	6	37139210	3	3	3
Reddy_3602T	6	37139210	3	3	3
Reddy_3674T	6	37139210	3	3	3
Reddy_3620T	6	37139223	3	3	3
Reddy_2879T	6	37139228	3	3	3
Reddy_2897T	6	37139237	3	3	3
Reddy_2953T	6	37139237	3	3	3
Reddy_3782T	6	37139237	4	4	4
Reddy_3814T	6	37139237	3	3	3
Reddy_3749T	6	37139247	3	3	3
Reddy_2836T	6	37139258	4	4	4
Reddy_2836T	6	37140780	4	4	4
Reddy_2948T	6	37140805	3	3	3
Reddy_2948T	6	37140823	3	3	3
Reddy_2957T	6	37140849	4	4	4
Reddy_2687T	6	37141739	3	3	3
Reddy_2232T	6	37141823	3	3	3
Reddy_3933T	6	393205	3	3	3
Reddy_2141T	6	393213	3	3	3
Reddy_2161T	6	393213	4	4	4
Reddy_2204T	6	393222	4	4	4
Reddy_3502T	6	393222	3	3	3
Reddy_3602T	6	393222	4	4	4
Reddy_3872T	6	393222	4	4	4
Reddy_3985T	6	393328	2	2	2
Reddy_2542T	6	393256	2	2	2
Reddy_3946T	6	393332	2	2	2
Reddy_3654T	6	393295	4	4	4
Reddy_2705T	6	393298	4	4	4
Reddy_3502T	6	393302	3	3	3
Reddy_3562T	6	393302	4	4	4
Reddy_3502T	6	393330	4	4	4
Reddy_3562T	6	393330	4	4	4
Reddy_3699T	6	393330	4	4	4
Reddy_3880T	6	393330	4	4	4
Reddy_3886T	6	393330	3	3	3
Reddy_2705T	6	393332	4	4	4
Reddy_2945T	6	393342	5	5	5
Reddy_2707T	6	393348	4	4	4
Reddy_2481T	6	393360	3	3	3
Reddy_3562T	6	393360	4	4	4
Reddy_3638T	6	393360	3	3	3
Reddy_2127T	6	394899	4	4	4
Reddy_3523T	6	394899	3	3	3
Reddy_3431T	6	394903	4	4	4
Reddy_2097T	6	394912	4	4	4
Reddy_3842T	6	394945	4	4	4
Reddy_2576T	6	394951	5	5	5
Reddy_3634T	6	395910	4	4	4
Reddy_3489T	6	407531	3	3	3
Reddy_2114T	6	41903688	2	2	2
Reddy_2125T	6	41903688	5	5	5
Reddy_2133T	6	41903688	5	5	5
Reddy_2477T	6	41903688	3	3	3
Reddy_3831T	6	41903688	4	4	4
Reddy_2555T	6	41903706	4	4	4
Reddy_3886T	6	41903706	3	3	3
Reddy_2226T	6	41903707	4	4	4
Reddy_3467T	6	41903707	3	3	3
Reddy_3758T	6	41903710	4	4	4
Reddy_2475T	6	41903719	5	5	5
Reddy_3403T	6	41903719	2	2	2
Reddy_2790T	6	41903779	2	2	2
Reddy_3551T	6	41904385	4	4	4
Reddy_3456T	6	41904994	2	2	2
Reddy_2190T	6	41905032	4	4	4
Reddy_3737T	6	44227932	4	4	4
Reddy_3834T	6	44227935	2	2	2
Reddy_3447T	6	44227956	3	3	3
Reddy_2233T	6	44227958	4	4	4
Reddy_2127T	6	44229363	4	4	4
Reddy_2269T	6	44229445	4	4	4
Reddy_2838T	6	44229485	4	4	4
Reddy_2290T	6	44229500	2	2	2
Reddy_3725T	6	44230334	4	4	4
Reddy_2764T	6	44232759	4	4	4
Reddy_2242T	6	44232900	4	4	4
Reddy_3826T	6	44233085	3	3	3
Reddy_2656T	6	75965949	4	4	4
Reddy_2582T	6	75965953	3	3	3
Reddy_2228T	6	75965985	3	3	3
Reddy_759T	6	75968553	3	3	3,3
Reddy_3479T	6	75968520	4	4	4
Reddy_2867T	6	75968625	3	3	3
Reddy_2772T	6	75969072	3	3	3
Reddy_3832T	6	75969072	3	3	3
Reddy_2474T	6	75969129	3	3	3
Reddy_2808T	6	75970567	2	2	2
Reddy_2523T	6	75970600	2	2	2
Reddy_2226T	6	75975037	3	3	3
Reddy_1016T	6	75994120	4	4	4
Reddy_2570T	6	75994126	4	4	4
Reddy_2948T	6	75994231	5	5	5
Reddy_2195T	6	75994249	4	4	4
Reddy_2935T	6	75994255	4	4	4
Reddy_3482T	6	87925717	5	5	5
Reddy_2704T	6	87964619	5	5	5
Reddy_2790T	6	87964803	4	4	4
Reddy_3952T	6	87965229	3	3	3
Reddy_3644T	6	87965181	4	4	4
Reddy_3595T	6	87965587	2	2	2
Reddy_3915T	6	87965785	3	3	3
Reddy_3532T	6	87965803	3	3	3
Reddy_2585T	6	87966318	4	4	4
Reddy_3824T	6	87966436	4	4	4
Reddy_3628T	6	87966540	4	4	4
Reddy_2453T	6	87966604	4	4	4
Reddy_2190T	6	87966666	5	5	5
Reddy_3892T	6	87966676	4	4	4
Reddy_3892T	6	87966727	3	3	3
Reddy_2544T	6	87966990	3	3	3
Reddy_800T	6	87967288	3	3	3
Reddy_3456T	6	87967329	4	4	4
Reddy_2775T	6	87967525	4	4	4
Reddy_2901T	6	87968089	4	4	4
Reddy_2608T	6	87968200	4	4	4
Reddy_2552T	6	87968604	4	4	4
Reddy_2698T	6	87970621	3	3	3
Reddy_2918T	6	87971046	3	3	3
Reddy_3974T	6	87971214	2	2	2
Reddy_2141T	7	116339284	4	4	4
Reddy_2161T	7	116339284	4	4	4
Reddy_2163T	7	116340201	4	4	4
Reddy_2903T	7	116340224	4	4	4
Reddy_2522T	7	116417496	3	3	3
Reddy_3964T	7	140453193	3	3	3
Reddy_2603T	7	140453132	3	3	3
Reddy_2272T	7	140453145	3	3	3
Reddy_3608T	7	140453145	2	2	2
Reddy_3718T	7	140453154	4	4	4
Reddy_3745T	7	140481490	4	4	4
Reddy_2160T	7	140487359	2	2	2
Reddy_2936T	7	140494217	3	3	3
Reddy_2102T	7	148506238	3	3	3,3
Reddy_2792T	7	148506437	3	3	3
Reddy_3972T	7	148508728	3	3	3
Reddy_2605T	7	148508725	4	4	4
Reddy_2224T	7	148508727	4	4	4
Reddy_2244T	7	148508727	4	4	4
Reddy_2298T	7	148508727	3	3	3
Reddy_2533T	7	148508727	4	4	4
Reddy_2636T	7	148508727	4	4	4
Reddy_2654T	7	148508727	4	4	4
Reddy_2669T	7	148508727	4	4	4
Reddy_2794T	7	148508727	3	3	3
Reddy_2834T	7	148508727	4	4	4
Reddy_2900T	7	148508727	4	4	4
Reddy_2905T	7	148508727	4	4	4
Reddy_3390T	7	148508727	3	3	3
Reddy_3441T	7	148508727	4	4	4
Reddy_3451T	7	148508727	4	4	4
Reddy_3459T	7	148508727	4	4	4
Reddy_3586T	7	148508727	3	3	3
Reddy_3671T	7	148508727	4	4	4
Reddy_3698T	7	148508727	4	4	4
Reddy_3729T	7	148508727	4	4	4
Reddy_3759T	7	148508727	4	4	4
Reddy_3887T	7	148508727	4	4	4
Reddy_2045T	7	148508728	4	4	4
Reddy_2075T	7	148508728	4	4	4
Reddy_2092T	7	148508728	4	4	4
Reddy_2141T	7	148508728	4	4	4
Reddy_2161T	7	148508728	4	4	4
Reddy_2203T	7	148508728	3	3	3
Reddy_2213T	7	148508728	4	4	4
Reddy_2217T	7	148508728	4	4	4
Reddy_2233T	7	148508728	4	4	4
Reddy_2290T	7	148508728	4	4	4
Reddy_2554T	7	148508728	4	4	4
Reddy_2561T	7	148508728	4	4	4
Reddy_2600T	7	148508728	3	3	3
Reddy_2626T	7	148508728	4	4	4
Reddy_2640T	7	148508728	5	5	5
Reddy_2662T	7	148508728	3	3.5	3,4
Reddy_2677T	7	148508728	5	5	5
Reddy_2786T	7	148508728	5	5	5
Reddy_2821T	7	148508728	5	5	5
Reddy_2887T	7	148508728	4	4	4
Reddy_2998T	7	148508728	4	4	4
Reddy_3474T	7	148508728	4	4	4
Reddy_3527T	7	148508728	3	3	3
Reddy_3600T	7	148508728	5	5	5
Reddy_3618T	7	148508728	4	4	4
Reddy_3692T	7	148508728	5	5	5
Reddy_3758T	7	148508728	4	4	4
Reddy_3764T	7	148508728	4	4	4
Reddy_3835T	7	148508728	5	5	5
Reddy_3882T	7	148508728	4	4	4
Reddy_3901T	7	148508728	5	5	5
Reddy_3563T	7	151834006	3	3	3
Reddy_3563T	7	151834008	3	3	3
Reddy_3733T	7	151836329	4	4	4
Reddy_3840T	7	151845210	4	4	4
Reddy_2302T	7	151845223	3	3	3
Reddy_2128T	7	151845919	4	4	4
Reddy_2713T	7	151849864	3	3	3
Reddy_2469T	7	151851376	3	3	3
Reddy_2763T	7	151851376	3	3	3
Reddy_2253T	7	151859584	4	4	4
Reddy_2639T	7	151860796	3	3	3
Reddy_3519T	7	151873428	4	4	4
Reddy_2897T	7	151874608	4	4	4
Reddy_3616T	7	151877108	3	3	3
Reddy_793T	7	151878911	4	4	4
Reddy_2951T	7	151880174	3	3	3
Reddy_2905T	7	152132720	3	3	3
Reddy_2471T	7	2954991	4	4	4
Reddy_3880T	7	2962360	4	4	4
Reddy_3886T	7	2962360	2	2	2
Reddy_2690T	7	2963931	3	3	3
Reddy_3560T	7	2963954	3	3	3
Reddy_2888T	7	2968304	4	4	4
Reddy_705T	7	2976810	4	4	4
Reddy_3699T	7	2976745	4	4	4
Reddy_2692T	7	2976754	4	4	4
Reddy_2193T	7	2976778	5	5	5
Reddy_2580T	7	2976811	3	3	3
Reddy_2655T	7	2976811	3	3	3
Reddy_3439T	7	2976811	3	3	3
Reddy_2639T	7	2976821	5	5	5
Reddy_2092T	7	2976852	3	3	3
Reddy_3558T	7	2976852	3	3	3
Reddy_2700T	7	2977603	3	3	3
Reddy_3479T	7	2977603	5	5	5
Reddy_2923T	7	2977614	4	4	4
Reddy_3671T	7	2977614	4	4	4
Reddy_3712T	7	2977614	4	4	4
Reddy_3881T	7	2977614	4	4	4
Reddy_3408T	7	2978320	3	3	3
Reddy_3433T	7	2978320	4	4	4
Reddy_3462T	7	2978320	5	5	5
Reddy_3563T	7	2978320	3	3	3
Reddy_2650T	7	2979495	3	3	3
Reddy_3465T	7	2979495	4	4	4
Reddy_3555T	7	2979495	4	4	4
Reddy_3632T	7	2979495	5	5	5
Reddy_3880T	7	2979495	5	5	5
Reddy_3886T	7	2979495	4	4	4
Reddy_3450T	7	2979501	4	4	4
Reddy_2158T	7	2979559	4	4	4
Reddy_2459T	7	2979559	4	4	4
Reddy_2889T	7	2979559	5	5	5
Reddy_3463T	7	2979559	5	5	5
Reddy_3468T	7	2979559	4	4	4
Reddy_3717T	7	2979559	4	4	4
Reddy_3840T	7	2979559	5	5	5
Reddy_3913T	7	2979559	3	3	3
Reddy_3939T	7	2983856	4	4	4
Reddy_684T	7	2983886	4	4	4
Reddy_2556T	7	2983862	4	4	4
Reddy_2919T	7	2983885	2	2	2
Reddy_3538T	7	2983885	5	5	5
Reddy_3923T	7	2983970	4	4	4
Reddy_2473T	7	2983899	4	4	4
Reddy_2690T	7	2983994	4	4	4
Reddy_3622T	7	2985462	4	4	4
Reddy_3679T	7	2985473	4	4	4
Reddy_3775T	7	2985473	4	4	4
Reddy_2115T	7	2987283	4	4	4
Reddy_3620T	7	2987283	3	3	3
Reddy_3739T	7	2987283	4	4	4
Reddy_2106T	7	2987394	4	4	4
Reddy_3952T	7	5567509	2	2	2
Reddy_2102T	7	5567495	3	3	3,3
Reddy_3759T	7	5567497	4	4	4
Reddy_3505T	7	5568248	4	4	4
Reddy_2676T	7	5568266	4	4	4
Reddy_3856T	7	5568272	4	4	4
Reddy_3456T	7	5568319	4	4	4
Reddy_3946T	7	5569016	3	3	3
Reddy_2676T	7	5569003	4	4	4
Reddy_2205T	7	5569016	4	4	4
Reddy_2193T	7	5569023	4	4	4
Reddy_2917T	7	5569023	4	4	4
Reddy_3737T	7	5569023	4	4	4
Reddy_3811T	8	103273476	3	3	3,3
Reddy_3834T	8	103282317	3	3	3
Reddy_3834T	8	103283446	3	3	3
Reddy_3529T	8	103289420	3	3	3
Reddy_3756T	8	103291362	3	3	3
Reddy_3811T	8	103297481	3	3	3
Reddy_3936T	8	103298648	2	2	2
Reddy_2666T	8	103301752	4	4	4
Reddy_2923T	8	103301788	4	4	4
Reddy_3666T	8	103307994	4	4	4
Reddy_2278T	8	103311100	3	3	3,3
Reddy_2278T	8	103311171	3	3	3,3
Reddy_3468T	8	103317381	3	3	3,3
Reddy_3834T	8	103327029	3	3	3
Reddy_2775T	8	103335686	3	3.5	3,4
Reddy_799T	8	103338848	5	5	5
